Blocksize,RelSize
21100,0.504445
21200,0.503723
21300,0.502824
21400,0.503221
21500,0.502212
21600,0.503602
21700,0.502958
21800,0.503367
21900,0.503241
22000,0.500462
22100,0.499769
22200,0.500308
22300,0.499972
22400,0.500036
22500,0.501515
22600,0.501191
22700,0.500924
22800,0.500737
22900,0.502492
23000,0.503339
23100,0.502674
23200,0.501957
23300,0.502796
23400,0.50203
23500,0.500891
23600,0.499263
23700,0.499125
23800,0.498991
23900,0.500782
24000,0.500843
24100,0.502034
24200,0.501795
24300,0.500762
24400,0.499514
24500,0.499344
24600,0.500539
24700,0.499883
24800,0.500117
24900,0.50062
25000,0.500806
25100,0.500685
25200,0.500219
25300,0.498983
25400,0.498983
25500,0.498764
25600,0.499356
25700,0.499704
25800,0.500328
25900,0.501248
26000,0.500385
26100,0.500592
26200,0.501402
26300,0.501134
26400,0.501041
26500,0.499477
26600,0.49855
26700,0.49876
26800,0.498501
26900,0.497488
27000,0.497585
27100,0.497938
27200,0.497302
27300,0.495916
27400,0.495081
27500,0.495292
27600,0.496297
27700,0.49609
27800,0.49737
27900,0.498092
28000,0.498509
28100,0.499741
28200,0.500032
28300,0.49889
28400,0.498108
28500,0.497245
28600,0.497346
28700,0.497849
28800,0.498327
28900,0.497622
29000,0.497678
29100,0.498497
29200,0.498748
29300,0.498286
29400,0.496771
29500,0.496738
29600,0.496856
29700,0.497212
29800,0.498712
29900,0.498967
30000,0.498221
30100,0.498598
30200,0.498254
30300,0.499068
30400,0.498578
30500,0.498513
30600,0.498594
30700,0.498063
30800,0.498027
30900,0.497026
31000,0.497419
31100,0.497411
31200,0.496046
31300,0.495685
31400,0.494907
31500,0.495166
31600,0.496382
31700,0.496236
31800,0.497253
31900,0.497144
32000,0.497322
32100,0.498951
32200,0.499595
32300,0.499672
32400,0.499583
32500,0.497978
32600,0.497075
32700,0.497832
32800,0.498517
32900,0.498987
33000,0.498404
33100,0.498278
33200,0.497204
33300,0.497176
33400,0.496945
33500,0.496479
33600,0.497054
33700,0.49671
33800,0.496495
33900,0.496289
34000,0.497585
34100,0.497095
34200,0.497537
34300,0.497739
34400,0.498359
34500,0.499096
34600,0.498756
34700,0.498359
34800,0.49825
34900,0.499526
35000,0.499441
35100,0.499757
35200,0.50015
35300,0.499433
35400,0.498063
35500,0.497897
35600,0.498165
35700,0.498622
35800,0.498477
35900,0.499254
36000,0.499757
36100,0.499749
36200,0.49902
36300,0.499364
36400,0.500166
36500,0.501078
36600,0.500543
36700,0.50175
36800,0.502719
36900,0.503792
37000,0.503124
37100,0.50361
37200,0.502946
37300,0.504189
37400,0.504902
37500,0.504874
37600,0.504493
37700,0.50468
37800,0.504902
37900,0.505154
38000,0.505113
38100,0.504789
38200,0.505065
38300,0.505352
38400,0.505223
38500,0.50502
38600,0.504566
38700,0.505012
38800,0.505725
38900,0.504655
39000,0.503075
39100,0.501912
39200,0.501637
39300,0.502164
39400,0.502018
39500,0.502698
39600,0.501908
39700,0.501114
39800,0.501272
39900,0.502374
40000,0.503501
40100,0.503189
40200,0.502046
40300,0.502204
40400,0.501195
40500,0.500409
40600,0.499311
40700,0.499413
40800,0.499534
40900,0.499737
41000,0.499088
41100,0.49902
41200,0.498631
41300,0.499011
41400,0.499489
41500,0.498724
41600,0.499137
41700,0.499737
41800,0.499911
41900,0.499919
42000,0.499088
42100,0.499234
42200,0.500247
42300,0.500077
42400,0.500032
42500,0.499862
42600,0.498651
42700,0.498983
42800,0.499915
42900,0.499522
43000,0.500223
43100,0.501511
43200,0.501203
43300,0.50141
43400,0.501527
43500,0.501795
43600,0.501738
43700,0.502743
43800,0.502759
43900,0.502686
44000,0.501426
44100,0.500989
44200,0.501345
44300,0.500061
44400,0.50049
44500,0.50171
44600,0.500985
44700,0.500887
44800,0.501118
44900,0.501888
45000,0.502196
45100,0.502176
45200,0.501556
45300,0.501532
45400,0.501288
45500,0.500604
45600,0.500259
45700,0.500871
45800,0.501082
45900,0.501467
46000,0.50201
46100,0.502565
46200,0.501856
46300,0.501195
46400,0.501252
46500,0.501742
46600,0.502593
46700,0.502184
46800,0.502151
46900,0.501649
47000,0.500754
47100,0.499692
47200,0.498926
47300,0.499603
47400,0.501742
47500,0.501706
47600,0.501195
47700,0.501677
47800,0.502216
47900,0.502634
48000,0.503363
48100,0.503606
48200,0.504108
48300,0.503967
48400,0.504327
48500,0.504315
48600,0.503574
48700,0.502998
48800,0.502313
48900,0.502022
49000,0.502184
49100,0.501989
49200,0.502638
49300,0.501544
49400,0.500429
49500,0.499165
49600,0.499036
49700,0.499704
49800,0.500276
49900,0.500328
50000,0.499878
