Blocksize,RelSize
24700,0.567288
24800,0.568366
24900,0.568061
25000,0.568393
25100,0.568016
25200,0.568115
25300,0.567252
25400,0.566668
25500,0.567755
25600,0.567045
25700,0.567827
25800,0.568213
25900,0.568025
26000,0.568061
26100,0.567108
26200,0.566641
26300,0.567387
26400,0.567387
26500,0.567144
26600,0.565984
26700,0.56665
26800,0.56567
26900,0.565463
27000,0.564475
27100,0.562632
27200,0.562129
27300,0.563423
27400,0.561796
27500,0.561518
27600,0.561158
27700,0.559172
27800,0.55892
27900,0.55821
28000,0.558255
28100,0.558237
28200,0.558219
28300,0.558785
28400,0.557832
28500,0.558812
28600,0.557877
28700,0.557904
28800,0.557689
28900,0.558677
29000,0.558623
29100,0.557572
29200,0.55777
29300,0.557823
29400,0.557832
29500,0.557832
29600,0.558677
29700,0.557788
29800,0.557365
29900,0.558686
30000,0.558165
30100,0.557329
30200,0.556988
30300,0.557662
30400,0.557221
30500,0.557284
30600,0.557158
30700,0.557671
30800,0.557212
30900,0.557455
31000,0.557069
31100,0.557158
31200,0.557617
31300,0.556844
31400,0.556835
31500,0.556358
31600,0.556448
31700,0.556314
31800,0.555711
31900,0.55546
32000,0.555397
32100,0.555379
32200,0.555082
32300,0.555136
32400,0.555145
32500,0.555109
32600,0.555127
32700,0.554399
32800,0.55484
32900,0.55617
33000,0.556592
33100,0.557356
33200,0.557985
33300,0.558084
33400,0.559783
33500,0.559972
33600,0.560619
33700,0.561266
33800,0.561509
33900,0.562542
34000,0.562803
34100,0.562749
34200,0.564007
34300,0.562533
34400,0.563809
34500,0.563252
34600,0.562875
34700,0.563342
34800,0.563252
34900,0.563648
35000,0.563953
35100,0.564097
35200,0.565176
35300,0.565068
35400,0.565445
35500,0.565373
35600,0.565086
35700,0.564052
35800,0.565301
35900,0.564277
36000,0.565077
36100,0.565598
36200,0.567018
36300,0.566407
36400,0.567126
36500,0.56691
36600,0.566164
36700,0.566065
36800,0.566955
36900,0.566452
37000,0.566964
37100,0.565185
37200,0.564771
37300,0.565598
37400,0.565724
37500,0.565059
37600,0.565454
37700,0.564834
37800,0.565185
37900,0.565652
38000,0.56469
38100,0.564663
38200,0.565023
38300,0.564762
38400,0.563998
38500,0.563666
38600,0.563135
38700,0.562992
38800,0.563675
38900,0.562794
39000,0.562497
39100,0.562704
39200,0.561616
39300,0.560933
39400,0.561347
39500,0.561239
39600,0.561428
39700,0.561122
39800,0.562066
39900,0.561527
40000,0.561571
40100,0.562308
40200,0.561455
40300,0.561598
40400,0.56194
40500,0.561733
40600,0.561571
40700,0.561392
40800,0.561652
40900,0.562443
41000,0.562246
41100,0.561958
41200,0.562281
41300,0.563001
41400,0.562551
41500,0.563036
41600,0.562434
41700,0.56318
41800,0.563405
41900,0.563171
42000,0.564052
42100,0.563423
42200,0.563648
42300,0.563351
42400,0.563603
42500,0.562893
42600,0.563135
42700,0.563755
42800,0.563827
42900,0.563153
43000,0.562902
43100,0.563369
43200,0.563108
43300,0.56354
43400,0.56318
43500,0.563387
43600,0.563486
43700,0.563755
43800,0.563818
43900,0.563827
44000,0.564457
44100,0.564609
44200,0.564915
44300,0.564492
44400,0.564933
44500,0.565975
44600,0.565526
44700,0.565265
44800,0.566335
44900,0.566182
45000,0.565436
45100,0.565346
45200,0.565167
45300,0.56496
45400,0.564915
45500,0.565238
45600,0.565562
45700,0.565706
45800,0.565364
45900,0.565975
46000,0.566506
46100,0.566227
46200,0.566551
46300,0.566569
46400,0.567
46500,0.566317
46600,0.565877
46700,0.566398
46800,0.566182
46900,0.565751
47000,0.566308
47100,0.56682
47200,0.566353
47300,0.566173
47400,0.566308
47500,0.566308
47600,0.566578
47700,0.565859
47800,0.56638
47900,0.567036
48000,0.567485
48100,0.566901
48200,0.566137
48300,0.565769
48400,0.565967
48500,0.56576
48600,0.566191
48700,0.5654
48800,0.565814
48900,0.566146
49000,0.565742
49100,0.56576
49200,0.565814
49300,0.565904
49400,0.565562
49500,0.565984
49600,0.566721
49700,0.566757
49800,0.566605
49900,0.566713
50000,0.56753
