Blocksize,RelSize
100,0.977915
200,0.936841
300,0.885729
400,0.870336
500,0.841476
600,0.816547
700,0.807345
800,0.801656
900,0.786599
1000,0.772377
1100,0.776811
1200,0.75046
1300,0.751213
1400,0.74176
1500,0.73649
1600,0.74084
1700,0.734399
1800,0.726702
1900,0.723524
2000,0.709888
2100,0.707127
2200,0.715995
2300,0.706625
2400,0.700184
2500,0.70261
2600,0.698093
2700,0.691484
2800,0.689309
2900,0.688389
3000,0.679354
3100,0.684708
3200,0.682198
3300,0.681613
3400,0.685461
3500,0.683202
3600,0.681947
3700,0.677096
3800,0.676845
3900,0.673749
4000,0.667392
4100,0.658022
4200,0.659361
4300,0.663878
4400,0.671491
4500,0.660783
4600,0.66003
4700,0.659779
4800,0.657604
4900,0.655847
5000,0.658273
5100,0.656182
5200,0.654927
5300,0.65384
5400,0.649908
5500,0.650912
5600,0.649322
5700,0.647231
5800,0.645307
5900,0.640706
6000,0.635018
6100,0.63644
6200,0.638113
6300,0.638949
6400,0.637276
6500,0.637444
6600,0.63736
6700,0.638949
6800,0.640455
6900,0.639953
7000,0.638866
7100,0.63828
7200,0.641459
7300,0.637778
7400,0.637694
7500,0.638113
7600,0.63828
7700,0.640371
7800,0.635687
7900,0.63644
8000,0.637276
8100,0.637025
8200,0.633428
8300,0.633261
8400,0.632424
8500,0.633261
8600,0.632592
8700,0.632508
8800,0.634265
8900,0.632843
9000,0.632341
9100,0.632006
9200,0.631169
9300,0.631169
9400,0.63209
9500,0.630082
9600,0.627489
9700,0.625481
9800,0.624895
9900,0.62523
10000,0.625481
10100,0.624812
10200,0.625481
10300,0.626736
10400,0.625816
10500,0.623557
10600,0.624059
10700,0.621633
10800,0.620127
10900,0.618621
11000,0.620964
11100,0.617952
11200,0.619291
11300,0.617199
11400,0.617367
11500,0.617367
11600,0.616781
11700,0.616028
11800,0.612849
11900,0.609419
