Blocksize,RelSize
40000,0.376504
40100,0.37649
40200,0.375457
40300,0.375457
40400,0.374997
40500,0.375122
40600,0.375639
40700,0.37568
40800,0.375262
40900,0.375653
41000,0.376043
41100,0.376322
41200,0.376029
41300,0.376336
41400,0.376322
41500,0.37635
41600,0.376392
41700,0.376267
41800,0.376685
41900,0.376741
42000,0.376811
42100,0.376825
42200,0.376769
42300,0.376602
42400,0.376727
42500,0.377146
42600,0.377104
42700,0.378179
42800,0.37836
42900,0.379337
43000,0.379798
43100,0.379463
43200,0.380035
43300,0.380203
43400,0.379924
43500,0.379184
43600,0.379742
43700,0.37991
43800,0.37991
43900,0.37977
44000,0.379672
44100,0.378835
44200,0.37836
44300,0.378095
44400,0.378137
44500,0.37903
44600,0.380133
44700,0.380538
44800,0.381347
44900,0.382087
45000,0.381961
45100,0.381947
45200,0.382003
45300,0.382059
45400,0.382422
45500,0.382869
45600,0.383343
45700,0.38358
45800,0.384195
45900,0.38432
46000,0.385158
46100,0.384711
46200,0.384613
46300,0.384837
46400,0.384976
46500,0.384529
46600,0.38379
46700,0.38365
46800,0.384334
46900,0.384013
47000,0.383636
47100,0.382938
47200,0.382464
47300,0.381612
47400,0.381194
47500,0.380496
47600,0.38051
47700,0.380663
47800,0.381054
47900,0.381724
48000,0.381598
48100,0.381417
48200,0.381305
48300,0.38111
48400,0.380719
48500,0.38051
48600,0.380887
48700,0.380845
48800,0.38044
48900,0.380217
49000,0.380105
49100,0.3803
49200,0.380272
49300,0.380649
49400,0.380928
49500,0.380272
49600,0.380021
49700,0.380328
49800,0.379686
49900,0.380175
50000,0.380454
50100,0.380412
50200,0.380203
50300,0.380384
50400,0.380789
50500,0.380775
50600,0.380859
50700,0.380887
50800,0.380677
50900,0.380607
51000,0.380677
51100,0.380705
51200,0.380524
51300,0.380412
51400,0.380635
51500,0.380593
51600,0.380245
51700,0.380789
51800,0.381403
51900,0.381249
52000,0.381222
52100,0.380998
52200,0.380761
52300,0.380691
52400,0.380942
52500,0.380258
52600,0.380621
52700,0.3803
52800,0.380231
52900,0.379979
53000,0.37991
53100,0.380119
53200,0.380705
53300,0.380426
53400,0.381166
53500,0.380956
53600,0.380747
53700,0.380189
53800,0.380342
53900,0.379421
54000,0.379156
54100,0.379295
54200,0.378598
54300,0.378653
54400,0.378472
54500,0.377802
54600,0.377774
54700,0.377509
54800,0.3773
54900,0.377216
55000,0.378277
55100,0.378528
55200,0.378765
55300,0.378556
55400,0.378612
55500,0.378458
55600,0.378444
55700,0.378472
55800,0.378598
55900,0.378737
56000,0.378877
56100,0.379212
56200,0.378988
56300,0.378723
56400,0.3791
56500,0.378765
56600,0.378988
56700,0.379002
56800,0.379072
56900,0.37896
57000,0.378346
57100,0.378277
57200,0.378151
57300,0.378095
57400,0.377676
57500,0.377648
57600,0.377774
57700,0.377383
57800,0.377202
57900,0.37709
58000,0.377244
58100,0.376867
58200,0.376811
58300,0.377146
58400,0.377076
58500,0.377188
58600,0.377788
58700,0.378277
58800,0.378653
58900,0.378751
59000,0.379058
59100,0.379435
59200,0.378639
59300,0.377872
59400,0.378179
59500,0.378067
59600,0.377914
59700,0.377607
59800,0.377216
59900,0.377006
60000,0.376267
60100,0.376504
60200,0.376951
60300,0.376574
60400,0.377272
60500,0.377746
60600,0.377802
60700,0.377886
60800,0.378277
60900,0.378137
61000,0.3779
61100,0.378193
61200,0.378249
61300,0.378835
61400,0.378584
61500,0.378556
61600,0.378681
61700,0.378974
61800,0.378556
61900,0.378542
62000,0.378612
62100,0.378346
62200,0.378346
62300,0.378011
62400,0.378109
62500,0.3779
62600,0.378472
62700,0.37829
62800,0.37829
62900,0.378221
63000,0.378165
63100,0.377844
63200,0.377551
63300,0.377704
63400,0.377607
63500,0.378095
63600,0.378458
63700,0.378751
63800,0.378277
63900,0.37829
64000,0.378221
64100,0.377704
64200,0.37783
64300,0.378137
64400,0.378695
64500,0.378304
64600,0.378486
64700,0.378681
64800,0.378612
64900,0.378486
65000,0.378332
65100,0.379281
65200,0.378919
65300,0.379184
65400,0.379156
65500,0.379337
65600,0.379798
65700,0.380258
65800,0.380705
65900,0.381543
66000,0.382464
66100,0.382673
66200,0.382827
66300,0.383245
66400,0.384306
66500,0.384711
66600,0.385032
66700,0.385199
66800,0.385674
66900,0.386149
67000,0.386176
67100,0.385828
67200,0.385911
67300,0.385939
67400,0.386037
67500,0.385716
67600,0.385534
67700,0.385381
67800,0.385325
67900,0.385004
68000,0.384655
68100,0.385046
68200,0.385213
68300,0.385074
68400,0.385576
68500,0.385758
68600,0.38573
68700,0.385213
68800,0.384962
68900,0.384948
69000,0.384697
69100,0.385269
69200,0.385241
69300,0.385297
69400,0.385423
69500,0.385576
69600,0.385576
69700,0.384962
69800,0.384934
69900,0.384837
70000,0.384795
70100,0.384348
70200,0.384083
70300,0.383915
70400,0.383636
70500,0.383566
70600,0.383455
70700,0.383441
70800,0.383441
70900,0.383441
71000,0.38305
71100,0.381961
71200,0.38164
71300,0.381375
71400,0.381236
71500,0.380566
71600,0.37991
