Blocksize,RelSize
40000,0.182783
40100,0.182761
40200,0.182824
40300,0.182703
40400,0.182709
40500,0.182742
40600,0.182607
40700,0.182621
40800,0.182724
40900,0.182753
41000,0.182775
41100,0.182792
41200,0.182907
41300,0.182937
41400,0.182909
41500,0.183089
41600,0.182956
41700,0.18317
41800,0.182972
41900,0.183149
42000,0.183087
42100,0.183178
42200,0.183133
42300,0.183163
42400,0.183128
42500,0.183207
42600,0.182966
42700,0.182903
42800,0.182993
42900,0.183077
43000,0.182999
43100,0.182941
43200,0.182863
43300,0.182713
43400,0.182777
43500,0.182866
43600,0.183026
43700,0.182835
43800,0.182925
43900,0.182808
44000,0.182746
44100,0.182732
44200,0.182654
44300,0.182586
44400,0.182551
44500,0.182463
44600,0.182442
44700,0.182401
44800,0.182391
44900,0.182374
45000,0.182492
45100,0.182488
45200,0.182543
45300,0.182824
45400,0.182761
45500,0.182691
45600,0.182611
45700,0.18257
45800,0.182672
45900,0.182642
46000,0.182564
46100,0.182664
46200,0.182609
46300,0.182584
46400,0.182687
46500,0.182761
46600,0.182683
46700,0.182691
46800,0.182773
46900,0.182876
47000,0.182935
47100,0.182775
47200,0.182886
47300,0.182773
47400,0.182752
47500,0.182829
47600,0.182527
47700,0.182582
47800,0.182623
47900,0.182535
48000,0.182481
48100,0.182374
48200,0.182422
48300,0.182329
48400,0.182375
48500,0.182508
48600,0.182346
48700,0.182294
48800,0.182405
48900,0.182535
49000,0.182592
49100,0.1825
49200,0.182609
49300,0.182596
49400,0.182617
49500,0.18272
49600,0.182935
49700,0.182713
49800,0.182771
49900,0.182683
50000,0.182707
