Blocksize,RelSize
13000,0.615234
13100,0.615141
13200,0.616118
13300,0.613793
13400,0.615327
13500,0.614165
13600,0.616769
13700,0.617281
13800,0.616908
13900,0.615839
14000,0.616118
14100,0.615978
14200,0.616071
14300,0.616257
14400,0.616257
14500,0.616164
14600,0.614909
14700,0.616304
14800,0.615699
14900,0.616955
15000,0.615653
15100,0.616676
15200,0.617885
15300,0.616676
15400,0.615513
15500,0.615327
15600,0.615467
15700,0.615234
15800,0.615513
15900,0.614769
16000,0.615095
16100,0.615513
16200,0.615513
16300,0.614955
16400,0.614676
16500,0.615467
16600,0.614955
16700,0.615048
16800,0.615141
16900,0.614676
17000,0.614258
17100,0.613746
17200,0.613281
17300,0.613095
17400,0.613142
17500,0.613607
17600,0.613839
17700,0.614444
17800,0.614211
17900,0.615141
18000,0.615234
18100,0.616211
18200,0.616071
18300,0.613886
18400,0.61556
18500,0.617094
18600,0.617094
18700,0.617885
18800,0.618211
18900,0.617234
19000,0.61542
19100,0.614583
19200,0.614769
19300,0.614955
19400,0.614769
19500,0.615327
19600,0.614816
19700,0.614862
19800,0.614444
19900,0.614165
20000,0.612956
20100,0.613142
20200,0.612863
20300,0.61263
20400,0.612537
20500,0.612584
20600,0.612491
20700,0.612398
20800,0.612398
20900,0.612398
21000,0.612398
21100,0.612491
21200,0.612398
21300,0.612491
21400,0.612351
21500,0.612491
21600,0.612212
21700,0.612212
21800,0.612212
21900,0.612212
22000,0.612212
22100,0.612212
22200,0.612212
22300,0.612212
22400,0.612212
22500,0.612212
22600,0.612212
22700,0.612212
22800,0.612212
22900,0.612212
23000,0.612212
23100,0.612212
23200,0.612212
23300,0.612212
23400,0.612212
23500,0.612212
23600,0.612212
23700,0.612212
23800,0.612212
23900,0.612212
24000,0.612212
24100,0.612212
24200,0.612212
24300,0.612212
24400,0.612212
24500,0.612212
24600,0.612212
24700,0.612212
24800,0.612212
24900,0.612212
25000,0.612212
25100,0.612212
25200,0.612212
25300,0.612212
25400,0.612212
25500,0.612212
25600,0.612212
25700,0.612212
25800,0.612212
25900,0.612212
26000,0.612212
26100,0.612212
26200,0.612212
26300,0.612212
26400,0.612212
26500,0.612212
26600,0.612212
26700,0.612212
26800,0.612212
26900,0.612212
27000,0.612212
27100,0.612212
27200,0.612212
27300,0.612212
27400,0.612212
27500,0.612212
27600,0.612212
27700,0.612212
27800,0.612212
27900,0.612212
28000,0.612212
28100,0.612212
28200,0.612212
28300,0.612212
28400,0.612212
28500,0.612212
28600,0.612212
28700,0.612212
28800,0.612212
28900,0.612212
29000,0.612212
29100,0.612212
29200,0.612212
29300,0.612212
29400,0.612212
29500,0.612212
29600,0.612212
29700,0.612212
29800,0.612212
29900,0.612212
30000,0.612212
30100,0.612212
30200,0.612212
30300,0.612212
30400,0.612212
30500,0.612212
30600,0.612212
30700,0.612212
30800,0.612212
30900,0.612212
31000,0.612212
31100,0.612212
31200,0.612212
31300,0.612212
31400,0.612212
31500,0.612212
31600,0.612212
31700,0.612212
31800,0.612212
31900,0.612212
32000,0.612212
32100,0.612212
32200,0.612212
32300,0.612212
32400,0.612212
32500,0.612212
32600,0.612212
32700,0.612212
32800,0.612212
32900,0.612212
33000,0.612212
33100,0.612212
33200,0.612212
33300,0.612212
33400,0.612212
33500,0.612212
33600,0.612212
33700,0.612212
33800,0.612212
33900,0.612212
34000,0.612212
34100,0.612212
34200,0.612212
34300,0.612212
34400,0.612212
34500,0.612212
34600,0.612212
34700,0.612212
34800,0.612212
34900,0.612212
35000,0.612212
35100,0.612212
35200,0.612212
35300,0.612212
35400,0.612212
35500,0.612212
35600,0.612212
35700,0.612212
35800,0.612212
35900,0.612212
36000,0.612212
36100,0.612212
36200,0.612212
36300,0.612212
36400,0.612212
36500,0.612212
36600,0.612212
36700,0.612212
36800,0.612212
36900,0.612212
37000,0.612212
37100,0.612212
37200,0.612212
37300,0.612212
37400,0.612212
37500,0.612212
37600,0.612212
37700,0.612212
37800,0.612212
37900,0.612212
38000,0.612212
38100,0.612212
38200,0.612212
38300,0.612212
38400,0.612212
38500,0.612212
38600,0.612212
38700,0.612212
38800,0.612212
38900,0.612212
39000,0.612212
39100,0.612212
39200,0.612212
39300,0.612212
39400,0.612212
39500,0.612212
39600,0.612212
39700,0.612212
39800,0.612212
39900,0.612212
40000,0.612212
40100,0.612212
40200,0.612212
40300,0.612212
40400,0.612212
40500,0.612212
40600,0.612212
40700,0.612212
40800,0.612212
40900,0.612212
41000,0.612212
41100,0.612212
41200,0.612212
41300,0.612212
41400,0.612212
41500,0.612212
41600,0.612212
41700,0.612212
41800,0.612212
41900,0.612212
42000,0.612212
42100,0.612212
42200,0.612212
42300,0.612212
42400,0.612212
42500,0.612212
42600,0.612212
42700,0.612212
42800,0.612212
42900,0.612212
43000,0.612212
43100,0.612212
43200,0.612212
43300,0.612212
43400,0.612212
43500,0.612212
43600,0.612212
43700,0.612212
43800,0.612212
43900,0.612212
44000,0.612212
44100,0.612212
44200,0.612212
44300,0.612212
44400,0.612212
44500,0.612212
44600,0.612212
44700,0.612212
44800,0.612212
44900,0.612212
45000,0.612212
45100,0.612212
45200,0.612212
45300,0.612212
45400,0.612212
45500,0.612212
45600,0.612212
45700,0.612212
45800,0.612212
