Blocksize,RelSize
100,0.984538
200,0.943342
300,0.905908
400,0.880702
500,0.861778
600,0.837456
700,0.825248
800,0.810049
900,0.803089
1000,0.789526
1100,0.780591
1200,0.762702
1300,0.761329
1400,0.752845
1500,0.747747
1600,0.743364
1700,0.735633
1800,0.727093
1900,0.728353
2000,0.716822
2100,0.715581
2200,0.704351
2300,0.698839
2400,0.69487
2500,0.69297
2600,0.694024
2700,0.687703
2800,0.683772
2900,0.680555
3000,0.675514
3100,0.676116
3200,0.675853
3300,0.676492
3400,0.670153
3500,0.666955
3600,0.66624
3700,0.666278
3800,0.663325
3900,0.662911
4000,0.662535
4100,0.650119
4200,0.650609
4300,0.648709
4400,0.641824
4500,0.646527
4600,0.646188
4700,0.645586
4800,0.641692
4900,0.64173
5000,0.645229
5100,0.643667
5200,0.64363
5300,0.63635
5400,0.63176
5500,0.637742
5600,0.637046
5700,0.639172
5800,0.634074
5900,0.624462
6000,0.625609
6100,0.624518
6200,0.6305
6300,0.63556
6400,0.632494
6500,0.628073
6600,0.625308
6700,0.618517
6800,0.617407
6900,0.617727
7000,0.619195
7100,0.621696
7200,0.62401
7300,0.625459
7400,0.619853
7500,0.617991
7600,0.610748
7700,0.611313
7800,0.610297
7900,0.611877
8000,0.611952
8100,0.611256
8200,0.612498
8300,0.612028
8400,0.611858
8500,0.609563
8600,0.610748
8700,0.60646
8800,0.603826
8900,0.597374
9000,0.599199
9100,0.598465
9200,0.600139
9300,0.600609
9400,0.601249
9500,0.603544
9600,0.60281
9700,0.605011
9800,0.604541
9900,0.60915
10000,0.607814
10100,0.605463
10200,0.605971
10300,0.60819
10400,0.605688
10500,0.602227
10600,0.598484
10700,0.593988
10800,0.592991
10900,0.593104
11000,0.59412
11100,0.592502
11200,0.591411
11300,0.59032
11400,0.590151
11500,0.590395
11600,0.589173
11700,0.589699
11800,0.588796
11900,0.58953
12000,0.589549
12100,0.588646
12200,0.589003
12300,0.59269
12400,0.593123
12500,0.593048
12600,0.594684
12700,0.593725
12800,0.593687
12900,0.593856
13000,0.59064
13100,0.589361
13200,0.586163
13300,0.582814
13400,0.582777
13500,0.582043
13600,0.582006
13700,0.582457
13800,0.581874
13900,0.581817
14000,0.581103
14100,0.581216
14200,0.581347
14300,0.58193
14400,0.580915
14500,0.581517
14600,0.582645
14700,0.581686
14800,0.579429
14900,0.578808
15000,0.578469
15100,0.577152
15200,0.577604
15300,0.57719
15400,0.578074
15500,0.578751
15600,0.578657
15700,0.576776
15800,0.580143
15900,0.579222
16000,0.579278
16100,0.578789
16200,0.578413
16300,0.578657
16400,0.581592
16500,0.582702
16600,0.5821
16700,0.5821
16800,0.582495
16900,0.58099
17000,0.580689
17100,0.582062
17200,0.58114
17300,0.578638
17400,0.57766
17500,0.57798
17600,0.575215
17700,0.571547
17800,0.57055
17900,0.571848
18000,0.570663
18100,0.571998
18200,0.570964
18300,0.569628
18400,0.570926
18500,0.57023
18600,0.571509
18700,0.572995
18800,0.573165
18900,0.573635
19000,0.572713
19100,0.572487
19200,0.57149
19300,0.572262
19400,0.572374
19500,0.572262
19600,0.571415
19700,0.571396
19800,0.572694
19900,0.572186
20000,0.571528
20100,0.569365
20200,0.569026
20300,0.568537
20400,0.568481
20500,0.56818
20600,0.568688
20700,0.568274
20800,0.568311
20900,0.56912
