Blocksize,RelSize
27700,0.0685793
27800,0.0686096
27900,0.0685641
28000,0.0686065
28100,0.0691388
28200,0.0692632
28300,0.0686657
28400,0.0684079
28500,0.0684428
28600,0.0684943
28700,0.0683791
28800,0.0683594
28900,0.0683988
29000,0.0683958
29100,0.0683791
29200,0.0684079
29300,0.0684018
29400,0.0690463
29500,0.068925
29600,0.068414
29700,0.0685868
29800,0.0684913
29900,0.0685186
30000,0.068323
30100,0.0683806
30200,0.0683563
30300,0.0683579
30400,0.0682229
30500,0.0682654
30600,0.0682563
30700,0.0683579
30800,0.068928
30900,0.0688158
31000,0.0683806
31100,0.0682669
31200,0.0683973
31300,0.0684928
31400,0.0682775
31500,0.0682441
31600,0.0682244
31700,0.0682563
31800,0.0682153
31900,0.0682381
32000,0.0682032
32100,0.068235
32200,0.0682411
32300,0.0687673
32400,0.0689295
32500,0.0684716
32600,0.068276
32700,0.0684898
32800,0.0684276
32900,0.0684215
33000,0.0682638
33100,0.068276
33200,0.0682517
33300,0.0683078
33400,0.0682593
33500,0.0682987
33600,0.0682411
33700,0.068276
33800,0.0682866
33900,0.0682669
34000,0.0689083
34100,0.0689781
34200,0.0690311
34300,0.0685277
34400,0.068467
34500,0.0687279
34600,0.0685171
34700,0.0685322
34800,0.0683548
34900,0.0683048
35000,0.0682608
35100,0.0682987
35200,0.0682411
35300,0.0682927
35400,0.0682911
35500,0.0682775
35600,0.0683169
35700,0.0682714
35800,0.0683139
35900,0.0688128
36000,0.0690205
36100,0.0690675
36200,0.0690008
36300,0.0687385
36400,0.0684504
36500,0.0685353
36600,0.0685747
36700,0.0684291
36800,0.0683745
36900,0.068276
37000,0.0682881
37100,0.0682714
37200,0.0682957
37300,0.0682699
37400,0.0682957
37500,0.0682593
37600,0.0682699
37700,0.0682714
37800,0.0682502
37900,0.0682593
38000,0.0687779
38100,0.0689417
38200,0.0686293
38300,0.0688037
38400,0.0689508
38500,0.069292
38600,0.0686369
38700,0.0684215
38800,0.0684322
38900,0.0684109
39000,0.0683943
39100,0.0683503
39200,0.0682608
39300,0.0682669
39400,0.0682502
39500,0.0682593
39600,0.0682441
39700,0.0682699
39800,0.0682305
39900,0.0682684
40000,0.0682259
40100,0.0682472
40200,0.0682866
40300,0.0684761
40400,0.0688264
40500,0.068925
40600,0.0685959
40700,0.0682851
40800,0.0685034
40900,0.0691509
41000,0.0690584
41100,0.0689235
41200,0.0685853
41300,0.0683457
41400,0.0685595
41500,0.068373
41600,0.0683563
41700,0.0683988
41800,0.0682684
41900,0.0682487
42000,0.0682836
42100,0.0682441
42200,0.0682669
42300,0.0682441
42400,0.0682623
42500,0.0682608
42600,0.0682487
42700,0.0682638
42800,0.0682381
42900,0.0682608
43000,0.0685307
43100,0.0687931
43200,0.0688886
43300,0.0686232
43400,0.0683124
43500,0.0682608
43600,0.0685368
43700,0.0683109
43800,0.068972
43900,0.0690402
44000,0.0688795
44100,0.0684549
44200,0.0682729
44300,0.0682866
44400,0.0685535
44500,0.0683533
44600,0.0683943
44700,0.068373
44800,0.0682032
44900,0.0682274
45000,0.068235
45100,0.0682199
45200,0.0682472
45300,0.0682153
45400,0.0682365
45500,0.0682108
45600,0.068235
45700,0.0682365
45800,0.0682244
45900,0.068229
46000,0.0682123
46100,0.0687172
46200,0.0688598
46300,0.0689053
46400,0.0685231
46500,0.0683018
46600,0.068276
46700,0.0685156
46800,0.0683973
46900,0.0683169
47000,0.068367
47100,0.0686005
47200,0.0687612
47300,0.0688947
47400,0.0687703
47500,0.0684261
47600,0.0682547
47700,0.0682805
47800,0.0685277
47900,0.068326
48000,0.0683154
48100,0.0683427
48200,0.0682775
48300,0.0682062
48400,0.0682487
48500,0.0681835
48600,0.0682229
48700,0.0681759
48800,0.0681986
48900,0.0681971
49000,0.0681895
49100,0.0681971
49200,0.0681926
49300,0.0682138
49400,0.0681759
49500,0.0681941
49600,0.0683988
49700,0.0687279
49800,0.0688628
49900,0.0688659
50000,0.0684868
50100,0.068235
50200,0.0682563
50300,0.0684852
50400,0.0683624
50500,0.0683836
50600,0.0683518
50700,0.0682942
50800,0.0681835
50900,0.0682199
51000,0.0683761
51100,0.0687612
51200,0.0688431
51300,0.0688598
51400,0.0685322
51500,0.0684049
51600,0.0682532
51700,0.0682305
51800,0.0685353
51900,0.0682684
52000,0.0683199
52100,0.0683381
52200,0.068276
52300,0.0681926
52400,0.0681835
52500,0.0682017
52600,0.0681774
52700,0.0681971
52800,0.0681698
52900,0.0681941
53000,0.0681986
53100,0.0681956
53200,0.0682108
53300,0.0681941
53400,0.0682168
53500,0.0681911
53600,0.0682047
53700,0.0682123
53800,0.0686975
53900,0.0688598
54000,0.0688492
54100,0.0686763
54200,0.0683791
54300,0.0682365
54400,0.0682108
54500,0.0684898
54600,0.0683457
54700,0.0683472
54800,0.0683867
54900,0.0682957
55000,0.068188
55100,0.0681653
55200,0.0681789
55300,0.068185
55400,0.0681789
55500,0.068182
55600,0.0681683
55700,0.0686733
55800,0.0687036
55900,0.0688522
56000,0.0688188
56100,0.0684883
56200,0.0682805
56300,0.0682244
56400,0.0682502
56500,0.0685034
56600,0.0682684
56700,0.0683169
56800,0.0684185
56900,0.0683078
57000,0.0681698
57100,0.0681759
57200,0.0681653
57300,0.0681835
57400,0.0681592
57500,0.0681789
57600,0.0681607
57700,0.0682002
57800,0.0681789
57900,0.0681744
58000,0.0681926
58100,0.0681653
58200,0.0681865
58300,0.0681607
58400,0.0681804
58500,0.0681804
58600,0.0682017
58700,0.0686839
58800,0.0688188
58900,0.0688492
59000,0.0687172
59100,0.0684094
59200,0.0681926
59300,0.0682183
59400,0.0683306
59500,0.0685247
59600,0.0682729
59700,0.0682987
59800,0.0683412
59900,0.0682669
60000,0.0681698
60100,0.0681713
60200,0.0681653
60300,0.0681956
60400,0.068185
60500,0.0682123
60600,0.0681744
60700,0.0681895
60800,0.0681592
60900,0.0681804
61000,0.068182
61100,0.068182
61200,0.0683867
61300,0.0686869
61400,0.0688295
61500,0.0688401
61600,0.0688446
61700,0.0684807
61800,0.0683927
61900,0.0682335
62000,0.0682244
62100,0.0685065
62200,0.0684655
62300,0.0682987
62400,0.0682851
62500,0.0683685
62600,0.0682851
62700,0.0681789
62800,0.068188
62900,0.0681683
63000,0.068188
63100,0.0681683
63200,0.0681804
63300,0.0681804
63400,0.0681744
63500,0.0681729
63600,0.0681713
63700,0.0681865
63800,0.0681638
63900,0.0681774
64000,0.0681577
64100,0.0681744
64200,0.0681713
64300,0.0681668
64400,0.0681926
64500,0.0684625
64600,0.0687218
64700,0.068834
64800,0.0688446
64900,0.0687218
65000,0.0684261
65100,0.0682274
65200,0.0681986
65300,0.0682108
65400,0.0684413
65500,0.0683442
65600,0.068323
65700,0.0683685
65800,0.0683503
65900,0.0683351
66000,0.0681835
66100,0.0681638
66200,0.068182
66300,0.0681547
66400,0.0681804
66500,0.0681759
66600,0.0681744
66700,0.0681713
66800,0.0681698
66900,0.068185
67000,0.0681653
67100,0.0681774
67200,0.0681653
67300,0.0681911
67400,0.0681865
67500,0.068182
67600,0.0681926
67700,0.0681729
67800,0.0681926
67900,0.0681653
68000,0.0683852
68100,0.0687006
68200,0.0687218
68300,0.0688552
68400,0.0688477
68500,0.0686657
68600,0.0684018
68700,0.0682638
68800,0.0682093
68900,0.0682411
69000,0.0685186
69100,0.0685262
69200,0.0682896
69300,0.0683351
69400,0.0683973
69500,0.0683124
69600,0.0682775
69700,0.068188
69800,0.068188
69900,0.0681895
70000,0.0681804
70100,0.0682047
70200,0.0681895
70300,0.0681986
70400,0.0681668
70500,0.0682093
70600,0.0681911
70700,0.0681804
70800,0.0682002
70900,0.0681729
71000,0.0681941
71100,0.0681713
71200,0.0681911
71300,0.068188
71400,0.068185
71500,0.0681865
71600,0.0681759
71700,0.0686642
71800,0.0687157
71900,0.0688613
72000,0.068834
72100,0.0687749
72200,0.0684883
72300,0.0683836
72400,0.0683912
72500,0.0687081
72600,0.0688871
72700,0.0691722
72800,0.0690205
72900,0.0689932
73000,0.0687309
73100,0.0685307
73200,0.0683427
73300,0.0682396
73400,0.0682244
73500,0.068367
73600,0.0684989
73700,0.0683533
73800,0.0683275
73900,0.0683275
74000,0.0684322
74100,0.0683109
74200,0.0682881
74300,0.0681713
74400,0.0681865
74500,0.0681865
74600,0.0681911
74700,0.0682047
74800,0.068188
74900,0.0682017
75000,0.068182
75100,0.068182
75200,0.0681516
75300,0.0681729
75400,0.0681744
75500,0.0681638
75600,0.068182
75700,0.0681577
75800,0.0681789
75900,0.0681547
76000,0.0681729
76100,0.0681744
76200,0.0681668
76300,0.0681683
76400,0.0681622
76500,0.0683715
76600,0.068649
76700,0.0687142
76800,0.0688219
76900,0.0688325
77000,0.068834
77100,0.0685049
77200,0.0683912
77300,0.0681986
77400,0.0682244
77500,0.0682047
77600,0.0683275
77700,0.0685095
77800,0.0683351
77900,0.0682866
78000,0.0682866
78100,0.0684185
78200,0.0682775
78300,0.0682563
78400,0.0681486
78500,0.0681638
78600,0.0681698
78700,0.0681592
78800,0.0681774
78900,0.0681531
79000,0.0681744
79100,0.0681501
79200,0.0681729
79300,0.0681698
79400,0.0681668
79500,0.0681683
79600,0.0681592
79700,0.0681774
79800,0.0681577
79900,0.0681713
80000,0.0681562
80100,0.0681713
80200,0.0681653
80300,0.0681607
80400,0.0681774
80500,0.0681501
80600,0.0684049
80700,0.0686384
80800,0.0687036
80900,0.0688219
81000,0.0688279
81100,0.0687931
81200,0.0684731
81300,0.0683776
81400,0.0681895
81500,0.0682153
81600,0.068185
81700,0.0683397
81800,0.0684989
81900,0.0683109
82000,0.0682987
82100,0.068279
82200,0.0683548
82300,0.0682654
82400,0.0682851
82500,0.0681789
82600,0.0681729
82700,0.0681592
82800,0.0685322
82900,0.0687172
83000,0.068693
83100,0.0688325
83200,0.0688097
83300,0.0688325
83400,0.0685808
83500,0.0683973
83600,0.0683776
83700,0.0681971
83800,0.0682123
83900,0.0681971
84000,0.0683442
84100,0.0685262
84200,0.06837
84300,0.0682578
84400,0.0683169
84500,0.0683563
84600,0.0683169
84700,0.0682896
84800,0.068235
84900,0.0681516
85000,0.0681531
85100,0.0681516
85200,0.0681577
85300,0.0681456
85400,0.0681607
85500,0.068141
85600,0.0681516
85700,0.0681516
85800,0.0681425
85900,0.0681471
86000,0.0681456
86100,0.0681577
86200,0.068144
86300,0.0681577
86400,0.068138
86500,0.0681501
86600,0.0681516
86700,0.0681501
86800,0.0681562
86900,0.068144
87000,0.0681592
87100,0.0681395
87200,0.0681486
87300,0.0681501
87400,0.0681653
87500,0.0685777
87600,0.0687051
87700,0.0687188
87800,0.0688401
87900,0.0688659
88000,0.0687946
88100,0.0685383
88200,0.0683836
88300,0.0683412
88400,0.0682199
88500,0.0682123
88600,0.0682259
88700,0.0683973
88800,0.0685004
88900,0.0683563
89000,0.0682714
89100,0.0683184
89200,0.0683412
89300,0.0683078
89400,0.0682942
89500,0.0682866
89600,0.0681486
89700,0.0681622
89800,0.0681622
89900,0.0681622
90000,0.0681713
90100,0.0681592
90200,0.0681698
90300,0.0681562
90400,0.0681622
90500,0.0681653
90600,0.0681607
90700,0.0681577
90800,0.0681577
90900,0.0681729
91000,0.0681622
91100,0.0681744
91200,0.0681486
91300,0.0681622
91400,0.0681622
91500,0.0681622
91600,0.0681713
91700,0.0681592
91800,0.0681683
91900,0.0681531
92000,0.0681592
92100,0.0682714
92200,0.0686354
92300,0.0686945
92400,0.0688067
92500,0.068837
92600,0.0688264
92700,0.0687536
92800,0.0684686
92900,0.0683624
93000,0.0682381
93100,0.0682047
93200,0.0682108
93300,0.0682062
93400,0.068461
93500,0.0685019
93600,0.0683169
93700,0.0683078
93800,0.0682623
93900,0.0683624
94000,0.0682896
94100,0.0682866
94200,0.0682017
94300,0.0681577
94400,0.0681425
94500,0.0681547
94600,0.0681547
94700,0.0681531
94800,0.0681577
94900,0.0681471
95000,0.0681562
95100,0.068141
95200,0.0681562
95300,0.0681547
95400,0.0681516
95500,0.0681501
95600,0.0681471
95700,0.0681592
95800,0.068144
95900,0.0681547
96000,0.0681395
96100,0.0681516
96200,0.0681501
96300,0.0681486
96400,0.0681547
96500,0.068144
96600,0.0685368
96700,0.0686505
96800,0.0687127
96900,0.068834
97000,0.0688067
97100,0.0688128
97200,0.0688128
97300,0.0685656
97400,0.0684109
97500,0.0683351
97600,0.0681547
97700,0.0681744
97800,0.0681713
97900,0.0681759
98000,0.0683139
98100,0.068461
98200,0.0684246
98300,0.0681698
98400,0.0682896
98500,0.0682957
98600,0.0683442
98700,0.0683093
98800,0.0682729
98900,0.0682593
99000,0.0681304
99100,0.0681471
99200,0.0681304
99300,0.068144
99400,0.068144
99500,0.068141
99600,0.0681486
99700,0.068138
99800,0.0681592
99900,0.068144
100000,0.0681607
100100,0.0681592
100200,0.0681531
100300,0.0681577
100400,0.0681486
100500,0.0681653
100600,0.0681471
100700,0.0681592
100800,0.0681486
100900,0.0681562
101000,0.0681592
101100,0.0681516
101200,0.0681622
101300,0.0681516
101400,0.0681607
101500,0.0681456
101600,0.0681607
101700,0.0681577
101800,0.0681713
101900,0.0681638
102000,0.0683442
102100,0.0686308
102200,0.0687051
102300,0.0686975
102400,0.0688143
102500,0.0688219
102600,0.0688234
102700,0.0687097
102800,0.0684989
102900,0.0683821
103000,0.0683791
103100,0.0682017
103200,0.0682032
103300,0.0682032
103400,0.0682017
103500,0.0684731
103600,0.0684898
103700,0.0683488
103800,0.0682441
103900,0.0683154
104000,0.0682699
104100,0.0683594
104200,0.0682972
104300,0.0682836
104400,0.0682487
104500,0.0681531
104600,0.0681638
104700,0.0681471
104800,0.0681562
104900,0.0681547
105000,0.0681531
105100,0.0681562
105200,0.0681516
105300,0.0681683
105400,0.0681486
105500,0.0681638
105600,0.0681425
105700,0.0681531
105800,0.0681577
105900,0.0681683
106000,0.0681653
106100,0.0681622
106200,0.0681653
106300,0.0681562
106400,0.0681607
106500,0.0681653
106600,0.0681653
106700,0.0681653
106800,0.0681668
106900,0.0681774
107000,0.0681622
107100,0.0681713
107200,0.0681547
107300,0.0681622
107400,0.0681713
107500,0.068464
107600,0.0686657
107700,0.0687081
107800,0.0688249
107900,0.0688204
108000,0.0688219
108100,0.0688188
108200,0.0686308
108300,0.0684504
108400,0.0683533
108500,0.0682381
108600,0.068188
108700,0.0682047
108800,0.068185
108900,0.0682987
109000,0.0684504
109100,0.0684701
109200,0.0683093
109300,0.0685262
109400,0.0687703
109500,0.0688552
109600,0.0688719
109700,0.0689462
109800,0.0689341
109900,0.0688628
110000,0.0688082
110100,0.0687915
110200,0.0685747
110300,0.0684488
110400,0.0683412
110500,0.0683381
110600,0.0681926
110700,0.068185
110800,0.0681895
110900,0.0681804
111000,0.0682062
111100,0.0684306
111200,0.0684852
111300,0.0684413
111400,0.068229
111500,0.0682881
111600,0.0682851
111700,0.0682745
111800,0.0683381
111900,0.0683169
112000,0.0682578
112100,0.0682578
112200,0.0682183
112300,0.0681319
112400,0.068141
112500,0.0681319
112600,0.0681425
112700,0.0681334
112800,0.0681501
112900,0.0681365
113000,0.0681395
113100,0.0681395
113200,0.0681365
113300,0.068144
113400,0.0681289
113500,0.0681425
113600,0.0681258
113700,0.0681365
113800,0.0681349
113900,0.0681319
114000,0.0681365
114100,0.0681319
114200,0.0681395
114300,0.0681243
114400,0.0681365
114500,0.0681334
114600,0.0681349
114700,0.0681349
114800,0.0681319
114900,0.0681395
115000,0.0681274
115100,0.068138
115200,0.0681365
115300,0.0681759
115400,0.0681607
115500,0.068138
115600,0.068141
115700,0.0681349
115800,0.068144
115900,0.0684579
116000,0.0686293
116100,0.0686824
116200,0.0686763
116300,0.0688097
116400,0.0688052
116500,0.0688128
116600,0.0688006
116700,0.0686884
116800,0.0684974
116900,0.0683852
117000,0.0683457
117100,0.0682153
117200,0.068188
117300,0.068182
117400,0.0681911
117500,0.0681804
117600,0.068323
117700,0.0684564
117800,0.0684913
117900,0.0683199
118000,0.0682305
118100,0.0682684
118200,0.068282
118300,0.0683306
118400,0.0683685
118500,0.0682669
118600,0.0682654
118700,0.0682244
118800,0.0681425
118900,0.0681365
119000,0.0681456
119100,0.0681319
119200,0.0681349
119300,0.0681365
119400,0.0681319
119500,0.0681365
119600,0.0681349
119700,0.0681456
119800,0.0681334
119900,0.0681425
120000,0.0681274
120100,0.0681365
120200,0.0681365
120300,0.0681319
120400,0.068141
120500,0.0681607
120600,0.0681668
120700,0.0681592
120800,0.0681607
120900,0.0681349
121000,0.0681698
121100,0.0681516
121200,0.0681516
121300,0.0681638
121400,0.0681471
121500,0.0681562
121600,0.0681395
121700,0.0681516
121800,0.0681501
121900,0.0681471
122000,0.0681531
122100,0.0681501
122200,0.0681577
122300,0.0681456
122400,0.0683442
122500,0.0685838
122600,0.0686642
122700,0.0686884
122800,0.068787
122900,0.0688264
123000,0.0688173
123100,0.0688264
123200,0.0688022
123300,0.0686156
123400,0.0684458
123500,0.0683548
123600,0.0683685
123700,0.0681971
123800,0.0682047
123900,0.0681956
124000,0.0682002
124100,0.0682032
124200,0.068464
124300,0.0684822
124400,0.0684428
124500,0.0682593
124600,0.0682578
124700,0.0683048
124800,0.0682669
124900,0.0683639
125000,0.0683397
125100,0.0682836
125200,0.0682578
125300,0.0682608
125400,0.0681562
125500,0.068144
125600,0.0681471
125700,0.0681501
125800,0.0681471
125900,0.0681471
126000,0.0681471
126100,0.0681562
126200,0.0681471
126300,0.0681531
126400,0.0681395
126500,0.0681486
126600,0.0681471
126700,0.068144
126800,0.0681516
126900,0.0681486
127000,0.068144
127100,0.0681395
127200,0.0681486
127300,0.0681471
127400,0.0681471
127500,0.0681425
127600,0.0681425
127700,0.0681456
127800,0.0681395
127900,0.0681456
128000,0.0681395
128100,0.0681471
128200,0.0681425
128300,0.0681425
128400,0.0681425
128500,0.068141
128600,0.068144
128700,0.0681349
128800,0.068144
128900,0.0681425
129000,0.0684367
129100,0.0686445
129200,0.0686824
129300,0.0686778
129400,0.0688052
129500,0.0688097
129600,0.0688037
129700,0.0688097
129800,0.0686763
129900,0.0685095
130000,0.0683912
130100,0.068329
130200,0.0681926
130300,0.0681562
130400,0.0681683
130500,0.0681562
130600,0.0681638
130700,0.0682547
130800,0.0684155
130900,0.068461
131000,0.0682972
131100,0.0682396
131200,0.0683124
131300,0.0683275
131400,0.0683245
131500,0.0684367
131600,0.0683169
131700,0.0683078
131800,0.0683093
131900,0.0682305
132000,0.0682183
132100,0.0681228
132200,0.0681198
132300,0.0681228
132400,0.0681198
132500,0.0681243
132600,0.0681137
132700,0.0681243
132800,0.0681152
132900,0.0681198
133000,0.0681228
133100,0.0681198
133200,0.0681289
133300,0.0681137
133400,0.0681243
133500,0.0681137
133600,0.0681243
133700,0.0681228
133800,0.0681198
133900,0.0681228
134000,0.0681198
134100,0.0681243
134200,0.0681137
134300,0.0681243
134400,0.0681152
134500,0.0681198
134600,0.0681228
134700,0.0681198
134800,0.0681289
134900,0.0681137
135000,0.0681243
135100,0.0681137
135200,0.0681243
135300,0.0681228
135400,0.0681198
135500,0.0681228
135600,0.0681198
135700,0.0681243
135800,0.0681137
135900,0.0681243
136000,0.0681152
136100,0.0681183
136200,0.0681213
136300,0.0681183
136400,0.0681274
136500,0.0681122
136600,0.0682365
136700,0.0684822
136800,0.0686263
136900,0.0686657
137000,0.0686581
137100,0.0687218
137200,0.0687885
137300,0.0687931
137400,0.0687779
137500,0.0687931
137600,0.068784
137700,0.0686596
137800,0.0684989
137900,0.0683943
138000,0.0683366
138100,0.0683215
138200,0.0681713
138300,0.0681592
138400,0.0681698
138500,0.0681683
138600,0.0681698
138700,0.0681683
138800,0.0682729
138900,0.0684261
139000,0.0684595
139100,0.0684261
139200,0.0682775
139300,0.0682274
139400,0.0682699
139500,0.0682745
139600,0.0682684
139700,0.0683199
139800,0.0683639
139900,0.0682487
140000,0.0682517
140100,0.068232
140200,0.0682093
140300,0.0681198
140400,0.0681213
140500,0.0681213
140600,0.0681152
140700,0.0681213
140800,0.0681107
140900,0.0681198
141000,0.0681198
141100,0.0681213
141200,0.0681258
141300,0.0681152
141400,0.0681213
141500,0.0681152
141600,0.0681243
141700,0.0681183
141800,0.0681213
141900,0.0681198
142000,0.0681213
142100,0.0681213
142200,0.0681152
142300,0.0681213
142400,0.0681107
142500,0.0681198
142600,0.0681198
142700,0.0681213
142800,0.0681258
142900,0.0681152
143000,0.0681213
143100,0.0681152
143200,0.0681243
143300,0.0681183
143400,0.0681213
143500,0.0681198
143600,0.0681213
143700,0.0681213
143800,0.0681152
143900,0.0681213
144000,0.0681107
144100,0.0681198
144200,0.0681198
144300,0.0681198
144400,0.0681243
144500,0.0681137
144600,0.0681198
144700,0.0681137
144800,0.0682699
144900,0.0685004
145000,0.0686096
145100,0.0686702
145200,0.0686611
145300,0.0687339
145400,0.0687794
145500,0.06879
145600,0.0687794
145700,0.0687885
145800,0.06879
145900,0.0686384
146000,0.0684898
146100,0.0684109
146200,0.0683306
146300,0.068323
146400,0.0681607
146500,0.0681638
146600,0.0681713
146700,0.0681653
146800,0.0681668
146900,0.0681713
147000,0.0682972
147100,0.0684231
147200,0.0684443
147300,0.068414
147400,0.0682881
147500,0.0682153
147600,0.0682638
147700,0.068282
147800,0.0682654
147900,0.0683124
148000,0.0683594
148100,0.0682638
148200,0.0682532
148300,0.0682365
148400,0.0682138
148500,0.0681183
148600,0.0681122
148700,0.0681183
148800,0.0681077
148900,0.0681168
149000,0.0681168
149100,0.0681183
149200,0.0681228
149300,0.0681122
149400,0.0681183
149500,0.0681122
149600,0.0681213
149700,0.0681152
149800,0.0681183
149900,0.0681168
150000,0.0681183
150100,0.0681183
150200,0.0681122
150300,0.0681183
150400,0.0681077
150500,0.0681168
150600,0.0681168
150700,0.0681183
150800,0.0681228
150900,0.0681122
151000,0.0681183
151100,0.0681122
151200,0.0681213
151300,0.0681152
151400,0.0681183
151500,0.0681168
151600,0.0681183
151700,0.0681183
151800,0.0681122
151900,0.0681183
152000,0.0681077
152100,0.0681168
152200,0.0681168
152300,0.0681183
152400,0.0681228
152500,0.0681107
152600,0.0681168
152700,0.0681107
152800,0.0681198
152900,0.0681137
153000,0.0683124
153100,0.0684898
153200,0.0686096
153300,0.0686778
153400,0.0686505
153500,0.0687552
153600,0.0687764
153700,0.0687855
153800,0.0687809
153900,0.068787
154000,0.0687825
154100,0.0686202
154200,0.0684595
154300,0.0683927
154400,0.0683306
154500,0.068329
154600,0.0681592
154700,0.0681622
154800,0.0681638
154900,0.0681638
155000,0.0681607
155100,0.0681638
155200,0.0682623
155300,0.0684124
155400,0.0684519
155500,0.0684109
155600,0.0682911
155700,0.0681971
155800,0.0682365
155900,0.0682851
156000,0.0682426
156100,0.0682972
156200,0.0683563
156300,0.0682532
156400,0.068235
156500,0.0682214
156600,0.0681895
156700,0.0681152
156800,0.0681061
