Blocksize,RelSize
100,1.00135
200,0.955065
300,0.915249
400,0.892895
500,0.86896
600,0.8451
700,0.833133
800,0.825079
900,0.821015
1000,0.804381
1100,0.787897
1200,0.774951
1300,0.777661
1400,0.770134
1500,0.76336
1600,0.758543
1700,0.753048
1800,0.751468
1900,0.741081
2000,0.744092
2100,0.738823
2200,0.727307
2300,0.720608
2400,0.721963
2500,0.720984
2600,0.718651
2700,0.710899
2800,0.705329
2900,0.711049
3000,0.707286
3100,0.71278
3200,0.705555
3300,0.697426
3400,0.690426
3500,0.696673
3600,0.693888
3700,0.694114
3800,0.69577
3900,0.697877
4000,0.69577
4100,0.687641
4200,0.68877
4300,0.685759
4400,0.680641
4500,0.677104
4600,0.676276
4700,0.676351
4800,0.67334
4900,0.673039
5000,0.672136
5100,0.672211
5200,0.674244
5300,0.675373
5400,0.673942
5500,0.671835
5600,0.668523
5700,0.667846
5800,0.673115
5900,0.670706
6000,0.668222
6100,0.668072
6200,0.669276
6300,0.668448
6400,0.666566
6500,0.660169
6600,0.657459
6700,0.654448
6800,0.653997
6900,0.654524
7000,0.657308
7100,0.65633
7200,0.656932
7300,0.656857
7400,0.658061
7500,0.653771
7600,0.656104
7700,0.6549
7800,0.654373
7900,0.65362
8000,0.651814
8100,0.652491
8200,0.650685
8300,0.651964
8400,0.650158
8500,0.650233
8600,0.650384
8700,0.650534
8800,0.651362
8900,0.650309
9000,0.649029
9100,0.647147
9200,0.648879
9300,0.64933
9400,0.649405
9500,0.648201
9600,0.646545
9700,0.647147
9800,0.647223
9900,0.645717
10000,0.644588
10100,0.642556
10200,0.642932
10300,0.641201
10400,0.641352
10500,0.6409
10600,0.641578
10700,0.637965
10800,0.638567
10900,0.637664
11000,0.636008
11100,0.633976
11200,0.631642
11300,0.633072
11400,0.632997
11500,0.633298
11600,0.636158
11700,0.636911
11800,0.634728
11900,0.634578
12000,0.632621
12100,0.631567
12200,0.632395
12300,0.630589
12400,0.632169
12500,0.632019
12600,0.630589
12700,0.629836
12800,0.62946
12900,0.626599
13000,0.623513
13100,0.623212
13200,0.620202
